EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
715142,LOWER JEFFERSON (ZONE), ,06/21/2017,0,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,68,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"The USGS gauge at the Barataria Waterway south of Lafitte rose to a maximum of 3.15 ft NAVD88 at 9:15 am CST on June 22. Tides were at least 1.5 feet above normal from 6/20 through 6/22 at this gauge. The National Ocean Service gauge at Grand Isle reported a maximum water level of 1.94 ft MHHW, which was 1.8 ft above normal. The storm surge resulted in moderate impacts to the southern portions of the parish which are outside of the federal levee system.  In Grand Isle, 30 ft of shoreline was eroded by the storm surge and wave runup. Flooding in the Lafitte area was limited to roads and low lying property with an inundation depth of generally 1 to 2 feet.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",266
715147,ORLEANS (ZONE), ,06/21/2017,0,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,62,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"A USGS gauge at the Rigolets reported a maximum water level of 5.42 ft NAVD88 at 6:15 pm CST on the 21st. Farther into Lake Pontchartrain, the National Ocean Service gauge at New Canal (NWCL1) reported a maximum water level of 3.47 ft MHHW at 6:12 pm on the 21st. The reading at New Canal was 3.53 ft above the predicted water level. The elevated water levels resulted in moderate impacts to areas outside of the federal levee system. Low lying roads, including Lakeshore Drive along Lake Pontchartrain and Highway 90 through the Venetian Isles area were inundated with up to 2 feet of water. There were no reports of homes or businesses damaged by the flooding.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",267
707040,ST. CHARLES PAR.,SARPY,06/24/2017,1340,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,117570,C,89,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,NE,0,NNW,DUFRESNE,29.99,-90.36,29.9544,-90.3821,Streets were reported flooded with water entering at least two homes in St. Rose.,An outflow boundary moving southward across Mississippi collided with a boundary left from the remnants of Tropical Storm Cindy over southeast Louisiana. The resulting heavy rainfall produced at least one report of flash flooding in St. Charles Parish.,268
713238,ST. CHARLES PAR.,AMA,08-04-2017,1445,Flash Flood, , ,0,0,0,0,LA,CST-6, ,118725,C,89,LIX,0,0,Emergency Manager,Heavy Rain, , ,4,N,1,SE,ST ROSE,30.0091,-90.3028,29.944,-90.3141,"One home received ankle deep water in Norco. There was significant street flooding reported with some roads impassable in Norco, Destrehan and Luling. Minor street flooding was reported in St. Rose. Rain gauges measured 2 to 3 inches of rain in a very short period of time in the flooded area.","A weaken frontal boundary along the Interstate 10 corridor in southeast Louisiana and south Mississippi along with local land-lake/sea breeze interaction aided in the development of thunderstorms producing heavy rain along this corridor on all 3 days. Reports of flash flooding were received from the New Orleans area on the 4th and 5th, and the Gulfport-Biloxi area on the 6th.",269
713244,ORLEANS PAR.,VIEUX CARRE,08-05-2017,1455,Flash Flood, , ,0,0,5000000,0,LA,CST-6, ,118725,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,NW,2,NNW,NEW ORLEANS,30.0091,-90.1165,29.9711,-90.1148,"Thunderstorms repeatedly developed over the same area of New Orleans from the mid afternoon into early evening producing 4 to 9 inches of rain during a 3 to 5 hour period. The rainfall overwhelmed the drainage system leading to widespread and deep street flooding. Many streets were impassable from the Mid City area to just north of the French Quarter and Central Business District, and road and highway underpasses were deeply flooded . Numerous automobiles were also damaged by the flooding.  Water entered at least several hundred homes and a number of businesses, with estimates likely to increase as claims are processed.","A weaken frontal boundary along the Interstate 10 corridor in southeast Louisiana and south Mississippi along with local land-lake/sea breeze interaction aided in the development of thunderstorms producing heavy rain along this corridor on all 3 days. Reports of flash flooding were received from the New Orleans area on the 4th and 5th, and the Gulfport-Biloxi area on the 6th.",270
713248,ORLEANS PAR.,VIEUX CARRE,08-08-2017,1900,Flash Flood, , ,0,0,0,0,LA,CST-6, ,118727,C,71,LIX,0,0,Public,Heavy Rain, , ,3,N,4,NNW,VIEUX CARRE,30.01,-90.08,30.0189,-90.1164,Multiple roads were reported flooded around City Park and Lakeview toward the University of New Orleans. The report was relayed by social media.,"A weak trough of low pressure combined with a very moist airmass to aid the development of nearly stationary thunderstorms, which produced one report of flash flooding in the New Orleans area.",271
713266,ST. CHARLES PAR.,MIMOSA PARK,08/29/2017,800,Flash Flood, , ,0,0,0,0,LA,CST-6, ,118732,C,89,LIX,0,0,Emergency Manager,Heavy Rain, , ,0,WNW,1,W,DUFRESNE,29.9217,-90.3371,29.9502,-90.3986,At least 10 residences were reported to have water in them. Numerous roads across St. Charles Parish were reported to have water over them and were impassible.,"As Hurricane Harvey struck southeast Texas and southwest Louisiana, outer rain bands moved across southeast Louisiana, southern Mississippi and the adjacent coastal waters on several occasions between the 28th and 30th of August. Several tornadoes were reported across the area as well as instances of flooding.",272
713267,ST. JAMES PAR.,UNCLE SAM,08/29/2017,900,Flash Flood, , ,0,0,0,0,LA,CST-6, ,118732,C,93,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,NNE,1,SE,ROMEVILLE,30.0568,-90.8154,30.0555,-90.835,A few homes were reported to have water inside in the Convent area. Multiple roads were flooded in St. James Parish.,"As Hurricane Harvey struck southeast Texas and southwest Louisiana, outer rain bands moved across southeast Louisiana, southern Mississippi and the adjacent coastal waters on several occasions between the 28th and 30th of August. Several tornadoes were reported across the area as well as instances of flooding.",273
720034,ORLEANS PAR.,VIEUX CARRE,10-02-2017,1115,Flash Flood, , ,0,0,0,0,LA,CST-6, ,120170,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,1,N,1,NNE,VIEUX CARRE,29.99,-90.0788,29.9823,-90.0728,Local broadcast media reported cars stalled in flood waters at underpass near Paris Avenue and Gentilly Boulevard.,A tropical wave moving westward across the northern Gulf of Mexico produced localized very heavy rainfall over southeast Louisiana during the morning hours of the 2nd. Several reports of significant street flooding were received.,274
720035,JEFFERSON PAR.,METAIRIE,10-02-2017,1130,Flash Flood, , ,0,0,0,0,LA,CST-6, ,120170,C,51,LIX,0,0,Law Enforcement,Heavy Rain, , ,1,NE,3,NNE,METAIRIE,29.9859,-90.1416,30.0186,-90.1318,Jefferson Parish Sheriff's Office reported there was flood water over Veterans Boulevard at the Causeway Boulevard Overpass. Several other streets were reported impassible in Metairie.,A tropical wave moving westward across the northern Gulf of Mexico produced localized very heavy rainfall over southeast Louisiana during the morning hours of the 2nd. Several reports of significant street flooding were received.,275
720038,ORLEANS PAR.,VIEUX CARRE,10-02-2017,1200,Flash Flood, , ,0,0,0,0,LA,CST-6, ,120170,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,2,NW,2,WNW,VIEUX CARRE,29.994,-90.1045,29.9801,-90.1032,Local broadcast media reported cars were stalled in flood waters at the Canal Boulevard Underpass near Homedale Street.,A tropical wave moving westward across the northern Gulf of Mexico produced localized very heavy rainfall over southeast Louisiana during the morning hours of the 2nd. Several reports of significant street flooding were received.,276
