"Site_id","Marsh_Class","Basin","Longitude","Latitude","veg_year","Percent_Cover_Tree.m...","Percent_Cover_Shrub.m...","Percent_Cover_Herb.m...","Percent_Cover_Carpet.m...","Avg_Height_Tree.m.","Avg_Height_Shrub.m.","Avg_Height_Herb.m.","Avg_Height_Carpet.m.","Volume_Tree.m...","Volume_Shrub.m...","Volume_Herb.m...","Volume_Carpet.m...","Volume_Vegetation.m...","VVI","year","min_date","max_date","avg_salinity..ppt.","std_deviation_salinity..ppt.","min_salinity..ppt.","max_salinity..ppt.","avg_adj_water_elev_datum.ft.","std_deviation_adj_water_elev_datum.ft.","min_adj_water_elev_datum.ft.","max_adj_water_elev_datum.ft.","avg_adj_water_elev_to_marsh.ft.","std_deviation_adj_water_elev_to_marsh..ft.","min_adj_water_elev_to_marsh.ft.","max_adj_water_elev_to_marsh.ft.","avg_water_temperature..C.DegC.","std_deviation_water_temperature..C.DegC.","min_temperature..C.DegC.","max_temperature..C.DegC.","percent_salinity_complete","percent_water_level_complete","GEOID"
"CRMS0220_2016","Brackish","Barataria",-90.07299,29.56315,2016,0,0,2.668,0.02,0,0,0.6614,0.003,0,0,1.7829,6e-04,1.7835,31.0846,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",2.74831611109121,2.09187964721393,0.31,9.05,0.824154143030195,0.495736383003415,-0.6,2.25,0.245134562895747,0.495739844196728,-1.182,1.672,23.3621371619967,6.54285745774499,6.31,38.05,97.21461,100,"GEOID12A  "
"CRMS0224_2016","Saline","Barataria",-89.91673,29.49782,2016,0,0,2.96,0,0,0,0.8991,0,0,0,2.9778,0,2.9778,65.3818,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",7.29676824153265,3.62069825666467,2.52,16.39,0.849014316223744,0.466321061348051,-0.05,2.5,0.176020404877449,0.466286466649907,-0.72,1.83,23.007856122254,5.5548723783725,2.62,36.94,69.30366,69.37215,"GEOID12A  "
"CRMS0225_2016","Brackish","Barataria",-90.01048,29.56315,2016,0,0,2.38,0,0,0,0.8869,0,0,0,2.203,0,2.203,39.3532,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",3.32274877230113,1.94844091457003,0.25,9.72,0.779359999372982,0.49436189320229,-0.76,2.33,0.139325692109764,0.494357216514647,-1.404,1.687,22.2260426897235,6.76361613139929,4.48,35.28,74.3379,74.20091,"GEOID12A  "
"CRMS0226_2016","Saline","Barataria",-89.88548,29.51234,2016,0,0,3.66,0,0,0,0.9875,0,0,0,3.6118,0,3.6118,86.0316,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",6.38234672888549,3.75691284980656,2.02,20.27,0.654746268073099,0.546433733427598,-1.44,2.19,-0.0982484502381839,0.54642496814071,-2.188,1.44,23.4485696306697,6.47362540672057,7.16,34.59,99.42923,99.42923,"GEOID12A  "
"CRMS0232_2016","Saline","Barataria",-90.01048,29.49783,2016,0,0,3.18,0,0,0,0.7864,0,0,0,2.5072,0,2.5072,53.4175,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",4.71582592923282,3.47890197041308,0.27,18.87,0.749505581574226,0.530973238397765,-1.24,2.32,0.164509341658488,0.530995239708623,-1.824,1.733,23.4534461223392,6.62900053808434,5.52,35.97,100,100,"GEOID12A  "
"CRMS0237_2016","Saline","Barataria",-89.94798,29.47605,2016,0,0,3.68,0,0,0,1.146,0,0,0,4.2335,0,4.2335,90.2868,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",6.7054265389463,3.83903393700193,1.18,18,0.631954773130211,0.551994108518793,-0.73,2.38,-0.0480666742938558,0.551937632837157,-1.41,1.7,23.7515019130673,6.00682390226074,5.77,36.16,97.81963,97.93378,"GEOID12A  "
"CRMS0248_2016","Brackish","Barataria",-90.07299,29.59944,2016,0,0,3.28,0,0,0,0.704,0,0,0,2.3181,0,2.3181,46.088,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",2.92999487806261,1.88970698763903,0.72,10.84,0.845056817646416,0.464480106539569,-0.42,2.16,0.0741850822387049,0.463843548479444,-1.182,1.388,23.5827525201977,5.58830455179664,8.41,33.01,89.16666,94.42922,"GEOID12A  "
"CRMS0251_2016","Saline","Barataria",-90.01048,29.5196,2016,0,0,3.46,0,0,0,0.9448,0,0,0,3.2862,0,3.2862,74.8423,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",4.1052403471037,2.91376173585362,0.09,14.34,0.809898675153559,0.507875120829236,-0.57,2.32,0.415871733022121,0.507868485131272,-0.966,1.928,23.5532860858351,6.43775807029754,3.43,36.39,99.02968,99.14383,"GEOID12A  "
"CRMS0253_2016","Brackish","Barataria",-90.07299,29.55589,2016,0,0,1.5,0.08,0,0,0.5395,0.0012,0,0,1.0137,4e-04,1.0141,13.9218,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",3.05983327166591,2.3989832281116,0.26,11.99,0.824789225478285,0.466615534388166,-0.36,2.3,0.0877878971998922,0.466614804136617,-1.097,1.566,24.2136449123926,6.27631583362156,6.32,36.55,94.48631,94.50913,"GEOID12A  "
"CRMS0258_2016","Saline","Barataria",-89.82298,29.52686,2016,0,0,2.58,0,0,0,0.739,0,0,0,2.1382,0,2.1382,43.5459,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",5.9852447657963,3.92759493856827,0.67,18.04,0.692686702426521,0.508638256709636,-1.02,2.11,0.31169455819275,0.508634188999392,-1.396,1.726,23.7400102478016,6.29697796881727,4.73,37.29,100,100,"GEOID12A  "
"CRMS0260_2016","Brackish","Barataria",-89.85423,29.53411,2016,0,0,3.34,0,0,0,0.8138,0,0,0,2.7553,0,2.7553,60.3506,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",5.1966271394063,3.45662679144592,1.31,17.29,0.667482612611457,0.504975835491672,-1.1,2.08,0.163534032370958,0.505030016000924,-1.605,1.573,23.598058381764,6.62119855684876,5.8,35.74,100,100,"GEOID12A  "
"CRMS0261_2016","Intermediate","Barataria",-90.10424,29.59944,2016,0,0,3.74,0,0,0,0.8199,0,0,0,3.0625,0,3.0625,44.9277,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",1.43714253201009,1.27573419110684,0.17,9.06,0.83857809576267,0.48894071587766,-0.89,2.23,0.25659005022212,0.488953809658092,-1.474,1.65,23.5580555489914,6.50249007939703,6.77,36.07,100,100,"GEOID12A  "
"CRMS0263_2016","Brackish","Barataria",-89.88548,29.55589,2016,0,0,2.18,0,0,0,0.573,0,0,0,1.2768,0,1.2768,19.3977,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",4.76998633069565,2.97292082998406,1.69,17.69,0.741939855753902,0.523017088012269,-1.22,2.21,0.24792618746002,0.522988112422379,-1.709,1.712,23.5779712970089,6.54046526455855,4.12,36.18,100,100,"GEOID12A  "
"CRMS0268_2016","Fresh","Barataria",-90.60425,29.79541,2016,0,0.108,2.98,0,0,0.4267,1.0911,0,0,0.1603,3.2375,0,3.3978,48.7134,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.0510314204863685,0.013725631573712,0.02,0.11,1.10972685699894,0.449981169261352,-0.14,2.13,NA,NA,NA,NA,22.5841928544592,5.81402170252004,9.17,33.36,100,92.36301,"GEOID12A  "
"CRMS0272_2016","Saline","Barataria",-89.69798,29.41799,2016,0,0,3.132,0,0,0,1.3045,0,0,0,4.0884,0,4.0884,90.0475,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",10.4292938917541,4.65798242421207,3.64,23.58,0.457916113900328,0.599150381247043,-1.33,2.22,0.279889236748884,0.599157052079238,-1.512,2.043,23.6255508716246,6.52973076553571,5.5,36.03,94.73744,94.71461,"GEOID12A  "
"CRMS0273_2016","Fresh","Barataria",-90.32299,29.81718,2016,0,0,3.6,0,0,0,0.8168,0,0,0,2.9516,0,2.9516,42.5423,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.402386655154869,0.0378786197657336,0.22,0.45,1.16293571889209,0.308156781798618,0.68,2.27,0.531769319953636,0.306854582494866,-0.003,1.676,21.2500875793371,3.00140195893913,14.92,24.77,88.63014,88.61872,"GEOID12A  "
"CRMS0276_2016","Saline","Barataria",-89.94798,29.62121,2016,0,0,3.3,0,0,0,0.7041,0,0,0,2.2835,0,2.2835,45.1215,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",3.38524753534295,1.88587985947473,0.76,8.59,0.8646193572404,0.419741807999976,-0.05,2.33,0.112584307161781,0.419716945593118,-0.8,1.579,24.4104331960323,5.94024206917906,5.85,37.12,92.69406,92.81963,"GEOID12A  "
"CRMS0278_2016","Fresh","Barataria",-90.22924,29.80993,2016,0,0,3.46,0,0,0,0.9113,0,0,0,3.1393,0,3.1393,45.5052,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.35164971058206,0.0763057094576244,0.1,0.55,0.936819058812852,0.400762126479412,-0.02,2.39,NA,NA,NA,NA,20.3489864766329,5.17690807805282,7.79,26.97,88.64156,88.64156,"GEOID12A  "
"CRMS0282_2016","Saline","Barataria",-89.76048,29.49783,2016,0,0,3.08,0,0,0,0.825,0,0,0,2.5376,0,2.5376,53.811,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",8.31232764910916,4.09072336826905,2.3,20,0.356784671093676,0.569057895921326,-1.81,2.12,0.0573887134934714,0.568971011980113,-2.11,1.82,23.4884813034646,6.48988665345914,7,34.7,97.69406,97.70547,"GEOID12A  "
"CRMS0287_2016","Fresh","Barataria",-90.01048,29.68654,2016,0,0,3.74,0.04,0,0,0.9266,0.0043,0,0,3.4727,6e-04,3.4733,50.3936,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",1.75217604027661,0.294093183762179,0.74,2.5,1.05685564534966,0.312445984294851,0.46,2.3,NA,NA,NA,NA,22.8378290027,5.25362263220696,9.02,29.82,100,100,"GEOID12A  "
"CRMS0290_2016","Fresh","Terrebonne",-91.04176,29.4833,2016,0,0,3.06,0,0,0,0.7595,0,0,0,2.3385,0,2.3385,34.5453,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.205757058746366,0.123705900524857,0.08,1.77,0.965225409791645,0.415798172640368,-0.7,2.14,NA,NA,NA,NA,21.6024487787257,5.40147039405579,7.67,31.09,100,100,"GEOID12A  "
"CRMS0292_2016","Saline","Terrebonne",-90.22924,29.14218,2016,0,1.328,0.51,0,0,0.7666,0.4557,0,0,1.6608,0.3865,0,2.0473,39.3482,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",21.6451901617422,3.07442933505608,8.98,30.99,0.537335458220297,0.569393138410518,-1.21,1.97,0.0342951491742216,0.569398288139947,-1.711,1.462,24.0096777506229,6.26117123400492,6.24,38.39,100,100,"GEOID12A  "
"CRMS0293_2016","Brackish","Terrebonne",-91.19802,29.24379,2016,0,0,3.46,0,0,0,0.7559,0,0,0,2.6211,0,2.6211,40.6701,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",7.68289650415595,4.20286248490966,0.45,20.73,0.600808379110651,0.450408763923467,-1.34,1.91,-0.0712093819038756,0.450439500308943,-2.011,1.234,23.3315700713749,6.71735120905921,5.84,37.28,100,100,"GEOID12A  "
"CRMS0294_2016","Fresh","Terrebonne",-90.94801,29.41798,2016,0,0,3.32,0,0,0,0.99,0,0,0,3.284,0,3.284,47.2588,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.245557832216949,0.490354239654392,0.08,6.2,1.33431921557919,0.336598121797087,0.04,2.5,NA,NA,NA,NA,23.4531614374376,6.36820282008579,9.34,33.48,100,100,"GEOID12A  "
"CRMS0296_2016","Fresh","Terrebonne",-90.91676,29.41798,2016,0,0,2.54,0,0,0,0.8778,0,0,0,2.2518,0,2.2518,33.4388,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.32456170261595,0.681377129789088,0.07,6.16,0.748184197334206,0.349475190110829,-0.61,1.91,NA,NA,NA,NA,23.4400944875889,6.29469478702073,9.29,34.35,100,100,"GEOID12A  "
"CRMS0301_2016","Fresh","Terrebonne",-91.22927,29.50508,2016,0.42,0.12,2.9,0,1.6764,0.5791,0.9449,0,2.5298,0.3414,2.7413,0,5.6126,61.8276,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.172415128429704,0.0568720563446516,0.07,0.46,1.33800865734608,0.600212980108967,-0.62,3.05,NA,NA,NA,NA,21.7783394054834,6.6912057244255,7.51,33.28,100,100,"GEOID12A  "
"CRMS0302_2016","Saline","Terrebonne",-90.91699,29.14783,2016,0,0,2.4,0,0,0,0.6492,0,0,0,1.5526,0,1.5526,21.4072,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",16.7781841926996,5.19561930416406,1.95,30.82,0.476731951360361,0.637540846444892,-1.89,2.85,0.143724208722664,0.637534577347772,-2.225,2.514,23.6240903906158,6.84700574658058,3.96,38.25,100,100,"GEOID12A  "
"CRMS0303_2016","Saline","Terrebonne",-91.07301,29.24379,2016,0,0,2.96,0,0,0,0.7284,0,0,0,2.103,0,2.103,40.7822,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",8.9606124774463,4.46575512360216,0.84,22.85,0.453800090656061,0.676958890909298,-2.23,2.52,-0.258186817285565,0.676952537942891,-2.94,1.804,23.4389833855173,6.80740831692954,4.09,36.64,100,100,"GEOID12A  "
"CRMS0305_2016","Intermediate","Terrebonne",-91.19802,29.38895,2016,0,0.06,3.26,0,0,0.2743,0.9936,0,0,0.1646,3.2222,0,3.3868,46.2879,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",2.06752362581557,2.75956196747522,0.1,12.09,0.552018671938167,0.623774526605407,-1.71,3.02,-0.421023796262183,0.623742793815621,-2.687,2.046,23.0547398410082,6.818845225551,5.46,35.87,100,100,"GEOID12A  "
"CRMS0307_2016","Saline","Terrebonne",-90.82301,29.25105,2016,0,0,2.64,0,0,0,1.0088,0,0,0,2.6322,0,2.6322,57.0724,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",7.66031841179302,4.22591837491768,1.36,18.54,0.586271882940037,0.586966949971216,-1.58,2.38,0.23024826690281,0.586950173029392,-1.932,2.024,23.4484161633104,6.41623942955849,5.45,35.49,97.15753,97.15753,"GEOID12A  "
"CRMS0309_2016","Brackish","Terrebonne",-91.19802,29.25105,2016,0,0,3.22,0,0,0,0.6675,0,0,0,2.1646,0,2.1646,33.7346,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",7.25893772108862,4.99685798167699,0.37,21.42,0.495246498581167,0.552580810202072,-1.65,2.25,-0.0947287944136222,0.552560007326472,-2.244,1.659,23.3568313751299,6.6055256087819,7.19,34.49,100,100,"GEOID12A  "
"CRMS0310_2016","Saline","Terrebonne",-90.29328,29.29463,2016,0,0,2.36,0,0,0,0.9205,0,0,0,2.1476,0,2.1476,41.4755,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",13.871240640328,2.35465184441229,8.29,24.65,0.423904925315727,0.559285605072326,-1.55,2.05,0.413925316272403,0.559297994809847,-1.563,2.038,24.2938766707338,6.35651225550466,4.24,36.02,92.93379,92.93379,"GEOID12A  "
"CRMS0311_2016","Saline","Terrebonne",-90.79176,29.21476,2016,0,0,3.06,0,0,0,0.8595,0,0,0,2.6285,0,2.6285,56.5083,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",11.9387716305983,4.70614261138897,1.52,22.38,0.495193533029811,0.569082215401019,-1.58,2.23,0.154218009736833,0.569082403213943,-1.917,1.885,23.6928142052965,6.19084045994346,5.58,35.32,100,100,"GEOID12A  "
"CRMS0312_2016","Intermediate","Terrebonne",-90.3855,29.50508,2016,0,0,2.84,0,0,0,0.9357,0,0,0,2.5657,0,2.5657,37.9689,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",2.17413584693957,0.980290143003279,0.76,6.03,1.17127583431834,0.411396936521154,-0.2,2.78,NA,NA,NA,NA,23.5023333034046,6.13043180282817,5.91,35.18,83.02512,73.4589,"GEOID12A  "
"CRMS0315_2016","Brackish","Terrebonne",-90.573,29.40347,2016,0,0,2.64,0,0,0,0.8168,0,0,0,2.3914,0,2.3914,51.7689,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",6.29022099415242,2.29521734684802,2.48,12.25,0.550465383901102,0.708468029592047,-1.83,3.07,-0.00951560861131207,0.708470880058396,-2.394,2.51,23.448510588368,6.44448286001667,5.64,36.05,99.17809,99.09818,"GEOID12A  "
"CRMS0318_2016","Saline","Terrebonne",-90.32546,29.29465,2016,0,0,2.724,0,0,0,0.8565,0,0,0,2.3664,0,2.3664,51.4357,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",14.7032144938788,2.65011340171997,7.22,24.82,0.58119262812774,0.612219587486893,-0.93,2.5,0.625196800597757,0.612232304644289,-0.885,2.546,23.7453733586418,6.64358589241562,4.55,38.31,98.29909,98.49316,"GEOID12A  "
"CRMS0319_2016","Saline","Terrebonne",-90.32471,29.32367,2016,0,0,2.74,0,0,0,0.8656,0,0,0,2.3908,0,2.3908,49.9407,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",12.6643675272956,2.67072217856559,7.06,23.31,0.384091995514825,0.555100624715994,-1.7,2.05,0.323058750087971,0.555077102463297,-1.759,1.99,23.658123647978,6.32438853050913,8.26,34.62,100,100,"GEOID12A  "
"CRMS0322_2016","Saline","Terrebonne",-91.10454,29.24379,2016,0,0,2.712,0,0,0,0.823,0,0,0,2.2982,0,2.2982,48.6483,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",10.7564560584995,4.78061063803829,0.95,22.91,0.377756147399224,0.510162874371012,-1.42,2.13,0.0607518214142354,0.510135051330221,-1.732,1.81,23.5459164410884,6.39117728685405,4.25,35.9,100,100,"GEOID12A  "
"CRMS0326_2016","Brackish","Terrebonne",-91.07301,29.27282,2016,0,0,3.18,0,0,0,0.738,0,0,0,2.3556,0,2.3556,46.9724,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",6.41769125660328,4.09034561517124,0.47,16.49,0.537629780471953,0.536069422060202,-1.34,2.42,-0.024324225676219,0.536079888078719,-1.901,1.862,23.4860564621746,6.3231926044926,4.75,35.16,100,100,"GEOID12A  "
"CRMS0327_2016","Fresh","Terrebonne",-91.07301,29.44702,2016,0,0,3.32,0,0,0,0.992,0,0,0,3.2726,0,3.2726,46.9661,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.232991091999348,0.340324630455478,0.06,5.86,0.733791649307485,0.391640408888889,-0.92,2,NA,NA,NA,NA,22.3138990328158,6.7941428840612,8.75,33.45,99.95434,86.67809,"GEOID12A  "
"CRMS0329_2016","Fresh","Terrebonne",-91.10426,29.4833,2016,0,0,3.36,0,0,0,0.5334,0,0,0,1.7952,0,1.7952,27.5621,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.221570716392161,0.251265632494099,0.09,3.42,1.00529943225884,0.431295553382817,-0.82,2.32,NA,NA,NA,NA,22.3990015037971,6.58997079359085,7.56,32.71,98.55023,98.55023,"GEOID12A  "
"CRMS0331_2016","Fresh","Terrebonne",-90.54175,29.58492,2016,0,0.384,3.26,0,0,0.9327,0.8351,0,0,0.9534,2.7248,0,3.6782,49.4104,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.146402868800047,0.071868728652372,0.07,1.02,0.855759507592999,0.397860907426594,-0.31,2.1,NA,NA,NA,NA,21.4081245734897,6.23507121311381,8.74,34.18,100,100,"GEOID12A  "
"CRMS0332_2016","Saline","Terrebonne",-91.04176,29.30185,2016,0,0,3.18,0,0,0,1.0302,0,0,0,3.3088,0,3.3088,73.1142,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",4.89555049247274,4.19459353126093,0.23,19.5,0.438835249394077,0.566475977395149,-1.56,2.29,-0.240135261387111,0.566448607387262,-2.236,1.614,23.4225469731693,6.4602593773785,8.59,33.79,100,100,"GEOID12A  "
"CRMS0335_2016","Saline","Terrebonne",-90.38772,29.27286,2016,0,0,2.4,0,0,0,0.7803,0,0,0,1.8842,0,1.8842,31.9617,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",15.5211527555865,2.75865965577096,5.35,25.68,0.47938361582507,0.627222480786648,-1.72,2.33,0.247396376749904,0.627241030769441,-1.955,2.095,23.4646190607579,6.64122293101624,4.01,35.41,100,100,"GEOID12A  "
"CRMS0336_2016","Saline","Terrebonne",-90.38642,29.32365,2016,0,0,2.72,0,0,0,0.6888,0,0,0,1.883,0,1.883,31.3692,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",13.2537906577553,2.65948115596117,6.46,24.66,0.560686062278824,0.650132475126734,-1.82,2.83,0.249943590369709,0.64999625016197,-2.126,2.515,23.8200215918431,6.85411517551157,0,34.93,89.86301,89.8516,"GEOID12A  "
"CRMS0337_2016","Saline","Terrebonne",-90.35593,29.30915,2016,0,0,2.82,0,0,0,0.829,0,0,0,2.3438,0,2.3438,47.7661,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",13.7031008484651,2.72892520349154,7.57,23.32,0.464801191544292,0.620175999377163,-1.4,2.35,0.194850922543333,0.620147839915528,-1.673,2.079,23.4652469673665,6.44834392406378,3.63,35.17,99.84018,99.62328,"GEOID12A  "
"CRMS0338_2016","Saline","Terrebonne",-90.41821,29.33091,2016,0,0,2.24,0,0,0,0.8321,0,0,0,1.8866,0,1.8866,34.4608,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",13.7938733312886,2.96029696912617,3.66,22.22,0.548527912482902,0.611266607237556,-1.11,2.44,0.560601227448446,0.611270876697202,-1.097,2.45,23.581016973218,6.68368266397165,1.45,36.65,99.49772,98.56165,"GEOID12A  "
"CRMS0341_2016","Saline","Terrebonne",-90.51227,29.30914,2016,0,0,1.96,0,0,0,0.8016,0,0,0,1.5916,0,1.5916,25.8763,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",13.9728113923715,3.24505440134682,8.17,23.69,0.479871426499339,0.652956453201419,-2.03,2.48,0.351897600940833,0.652935668068735,-2.161,2.357,23.4071587677624,6.62368409381307,4.96,35.28,99.44064,99.44064,"GEOID12A  "
"CRMS0345_2016","Saline","Terrebonne",-90.76129,29.17122,2016,0,0,1.96,0,0,0,0.7604,0,0,0,1.5422,0,1.5422,26.6653,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",14.5217348200123,3.82669792976129,3.13,23.02,0.54489871262028,0.610765814399521,-2.3,2.21,0.461873869286704,0.610754002367408,-2.387,2.13,23.2288517120799,6.41672524176138,7.72,35.84,82.91096,89.60046,"GEOID12A  "
"CRMS0347_2016","Saline","Terrebonne",-90.69962,29.16397,2016,0,0,2.52,0,0,0,0.858,0,0,0,2.1621,0,2.1621,40.7264,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",15.950651422631,4.00211902969078,3.03,27.62,0.567084325303551,0.592176351669717,-1.1,2.26,0.211133039607344,0.592139195532833,-1.452,1.901,23.4061498090002,6.45878126134833,6.51,37.16,95.85616,95.84475,"GEOID12A  "
"CRMS0354_2016","Intermediate","Terrebonne",-91.01051,29.33088,2016,0,0,2.46,0,0,0,0.858,0,0,0,2.167,0,2.167,32.6256,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",2.80233492814547,3.41979031342696,0.16,18.88,0.570702412810121,0.520525439768557,-1.35,2.37,0.150690687456915,0.520500314965038,-1.773,1.946,23.4822438573685,6.66399076008921,4.04,36.32,100,100,"GEOID12A  "
"CRMS0355_2016","Saline","Terrebonne",-90.54149,29.29663,2016,0,0.808,1.06,0,0,0.6187,0.3962,0,0,1.371,0.5669,0,1.9379,37.1908,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",14.065752019158,3.50483629017503,7.85,24.17,0.576946373125486,0.632172827658208,-2,2.55,-0.332050210625232,0.632200309563445,-2.906,1.638,23.2674928778846,6.45945186337706,6.54,34.62,100,100,"GEOID12A  "
"CRMS0365_2016","Fresh","Terrebonne",-91.19802,29.46879,2016,0,0.016,3.24,0.04,0,0.6706,0.95,0.0061,0,0.0561,3.1293,0.0012,3.1866,44.7831,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.226982858397363,0.112090605500137,0.1,0.68,0.958861185038389,0.537607160390289,-1.04,2.74,NA,NA,NA,NA,21.9662275328709,6.05661609849224,9.19,30.74,88.57306,98.43607,"GEOID12A  "
"CRMS0367_2016","Fresh","Terrebonne",-90.573,29.62847,2016,0,0.44,3.04,0,0,0.9144,1.2954,0,0,1.0424,3.9678,0,5.0102,62.1752,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.121386612104744,0.0475108655550291,0.05,0.32,0.87358378792794,0.416154270988578,-0.33,2.25,NA,NA,NA,NA,23.1793374338871,6.18552658982146,7.89,32.94,100,100,"GEOID12A  "
"CRMS0369_2016","Brackish","Terrebonne",-90.69801,29.2946,2016,0,0,2.64,0,0,0,0.9022,0,0,0,2.3325,0,2.3325,46.4227,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",5.58273451964631,4.55890732194156,0.61,17.03,0.615588569782084,0.573232349771963,-1.4,2.36,-0.0464009562937362,0.573288297372816,-2.059,1.701,23.3584676583608,6.17796531567269,4.92,35.55,100,100,"GEOID12A  "
"CRMS0371_2016","Fresh","Terrebonne",-91.07301,29.42524,2016,0,0,2.96,0,0,0,0.9265,0,0,0,2.7425,0,2.7425,39.6853,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",0.239550319438349,0.466901179087691,0.08,5.49,0.81101206696074,0.390685251309713,-0.89,2.12,NA,NA,NA,NA,22.5847506820613,6.50300983338272,8.59,32.66,100,100,"GEOID12A  "
"CRMS0374_2016","Saline","Terrebonne",-90.793,29.1567,2016,0,0,2.7,0,0,0,0.7467,0,0,0,2.0067,0,2.0067,35.1442,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",16.4582871806044,3.88168220474853,4.7,27.46,0.503509841751489,0.583162619994171,-0.96,2.19,0.187552549871931,0.583142535340119,-1.273,1.87,23.5745218711581,6.68723637370782,3.23,37.47,100,99.16666,"GEOID12A  "
"CRMS0376_2016","Saline","Terrebonne",-90.85667,29.12767,2016,0,0,1.412,0,0,0,0.6797,0,0,0,1.2073,0,1.2073,18.089,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",17.0794170509774,4.22810004406428,3.41,28.87,0.470343845543214,0.621294605431962,-1.94,2.37,0.55136468163876,0.621284134460419,-1.857,2.452,23.514662411223,6.46774040059716,6.81,35.73,100,100,"GEOID12A  "
"CRMS0377_2016","Saline","Terrebonne",-91.0108,29.22927,2016,0,0,3.04,0,0,0,0.6031,0,0,0,1.8422,0,1.8422,30.7899,2016,"1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM",12.0703844597812,4.58701982732558,2.73,23.8,0.582272547583259,0.617701118188352,-1.97,2.42,0.0663040155502266,0.617684509448912,-2.482,1.9,25.0134680633093,5.4531351927934,9.1,34.68,86.70091,86.70091,"GEOID12A  "
